451.46,541.33
449.99,541.97
448.51,542.62
447.03,543.28
445.54,543.95
444.04,544.63
442.55,545.33
441.05,546.03
439.56,546.74
438.06,547.46
436.57,548.19
435.08,548.94
433.59,549.69
432.11,550.45
430.63,551.22
429.16,551.99
427.70,552.78
426.25,553.58
424.80,554.38
423.37,555.19
421.95,556.01
420.54,556.84
419.14,557.68
417.76,558.52
416.40,559.38
415.05,560.23
413.72,561.10
412.41,561.96
411.13,562.83
409.86,563.69
408.62,564.55
407.41,565.41
406.22,566.26
405.06,567.11
403.93,567.94
402.83,568.77
401.76,569.58
400.73,570.37
399.73,571.15
398.77,571.91
397.85,572.66
396.97,573.38
396.12,574.07
395.32,574.75
394.57,575.39
393.85,576.01
393.19,576.60
392.57,577.16
392.00,577.68
391.49,578.17
391.02,578.62
390.61,579.03
390.25,579.40
389.95,579.73
389.71,580.02
389.52,580.27
389.38,580.47
389.30,580.64
389.26,580.77
389.27,580.87
389.33,580.93
389.43,580.96
389.56,580.96
389.74,580.93
389.95,580.87
390.19,580.79
390.47,580.69
390.77,580.56
391.11,580.41
391.46,580.25
391.84,580.07
392.24,579.87
392.66,579.66
393.09,579.44
393.54,579.21
393.99,578.97
394.46,578.73
394.94,578.48
395.41,578.22
395.90,577.97
396.38,577.71
396.86,577.46
397.34,577.21
397.81,576.97
398.27,576.73
398.73,576.50
399.18,576.28
399.62,576.07
400.06,575.87
400.50,575.68
400.93,575.50
401.37,575.34
401.80,575.19
402.24,575.05
402.67,574.93
403.12,574.83
403.56,574.74
404.01,574.67
404.47,574.62
404.93,574.60
405.40,574.59
405.89,574.60
406.38,574.64
406.88,574.70
407.40,574.79
407.93,574.90
408.48,575.03
409.04,575.20
409.61,575.39
410.21,575.61
410.82,575.86
411.46,576.14
412.11,576.45
412.79,576.80
413.49,577.18
414.21,577.58
414.96,578.02
415.73,578.48
416.52,578.95
417.34,579.45
418.17,579.95
419.03,580.47
419.92,580.99
420.82,581.51
421.75,582.04
422.70,582.56
423.67,583.07
424.66,583.58
425.68,584.07
426.72,584.54
427.78,584.99
428.86,585.42
429.97,585.82
431.09,586.19
432.24,586.52
433.41,586.82
434.60,587.07
435.81,587.29
437.05,587.45
438.30,587.57
439.58,587.62
440.88,587.63
442.20,587.57
443.54,587.44
444.90,587.25
446.29,587.00
447.68,586.68
449.10,586.30
450.53,585.86
451.97,585.37
453.43,584.83
454.89,584.24
456.36,583.60
457.84,582.92
459.33,582.20
460.81,581.44
462.30,580.64
463.79,579.81
465.27,578.95
466.75,578.07
468.23,577.15
469.70,576.22
471.16,575.26
472.61,574.29
474.05,573.30
475.47,572.31
476.89,571.30
478.28,570.29
479.65,569.27
481.01,568.25
482.34,567.23
483.65,566.22
484.94,565.22
486.20,564.22
487.43,563.24
488.63,562.26
489.81,561.30
490.96,560.35
492.09,559.42
493.20,558.49
494.29,557.57
495.36,556.66
496.41,555.76
497.44,554.86
498.46,553.98
499.46,553.10
500.45,552.23
501.43,551.36
502.39,550.51
503.35,549.65
504.30,548.80
505.24,547.96
506.18,547.12
507.11,546.29
508.04,545.45
508.96,544.62
509.89,543.80
510.81,542.97
511.74,542.15
512.67,541.33
513.60,540.51
514.55,539.68
515.49,538.86
516.45,538.04
517.41,537.21
518.38,536.39
519.36,535.56
520.35,534.73
521.34,533.89
522.34,533.06
523.34,532.21
524.34,531.36
525.35,530.51
526.35,529.65
527.36,528.78
528.37,527.90
529.37,527.02
530.38,526.12
531.38,525.22
532.37,524.31
533.36,523.39
534.35,522.45
535.33,521.51
536.30,520.55
537.26,519.58
538.21,518.59
539.15,517.59
540.08,516.58
541.00,515.55
541.91,514.51
542.80,513.45
543.68,512.37
544.54,511.28
545.39,510.16
546.22,509.03
547.03,507.88
547.82,506.72
548.60,505.53
549.36,504.34
550.11,503.13
550.84,501.91
551.56,500.67
552.26,499.43
552.95,498.18
553.63,496.92
554.29,495.65
554.94,494.38
555.57,493.10
556.20,491.82
556.81,490.53
557.41,489.24
558.01,487.96
558.59,486.67
559.16,485.38
559.72,484.10
560.27,482.82
560.81,481.54
561.34,480.27
561.87,479.01
562.38,477.75
562.89,476.50
563.39,475.27
563.89,474.04
564.38,472.83
564.86,471.62
565.34,470.44
565.80,469.26
566.26,468.10
566.71,466.96
567.15,465.83
567.57,464.71
567.99,463.61
568.38,462.53
568.76,461.46
569.13,460.42
569.48,459.38
569.81,458.37
570.12,457.38
570.41,456.40
570.68,455.44
570.92,454.51
571.15,453.59
571.35,452.70
571.52,451.82
571.66,450.97
571.78,450.13
571.87,449.32
571.93,448.54
571.96,447.77
571.96,447.03
571.92,446.31
571.85,445.62
571.75,444.95
571.61,444.31
571.43,443.69
571.22,443.10
570.97,442.53
570.69,441.99
570.38,441.46
570.04,440.96
569.66,440.48
569.26,440.02
568.84,439.58
568.39,439.16
567.91,438.75
567.41,438.36
566.89,437.99
566.35,437.63
565.79,437.29
565.21,436.96
564.62,436.64
564.01,436.34
563.38,436.04
562.74,435.76
562.10,435.49
561.44,435.22
560.77,434.96
560.10,434.72
559.42,434.47
558.73,434.24
558.04,434.00
557.35,433.77
556.65,433.55
555.96,433.33
555.27,433.11
554.58,432.89
553.88,432.68
553.19,432.47
552.50,432.26
551.81,432.07
551.12,431.88
550.43,431.70
549.73,431.53
549.04,431.37
548.34,431.22
547.64,431.08
546.93,430.96
546.23,430.86
545.52,430.77
544.80,430.69
544.09,430.64
543.36,430.60
542.64,430.58
541.90,430.59
541.17,430.61
540.42,430.66
539.67,430.73
538.91,430.83
538.15,430.95
537.38,431.11
536.60,431.28
535.82,431.49
535.02,431.73
534.22,432.00
533.41,432.30
532.59,432.63
531.76,432.99
530.92,433.39
530.07,433.81
529.22,434.27
528.35,434.76
527.48,435.28
526.60,435.82
525.71,436.40
524.82,437.01
523.91,437.64
523.00,438.31
522.08,439.00
521.15,439.72
520.22,440.47
519.28,441.25
518.33,442.05
517.37,442.88
516.41,443.74
515.44,444.63
514.46,445.54
513.47,446.48
512.48,447.44
511.48,448.43
510.47,449.45
509.46,450.49
508.44,451.55
507.42,452.64
506.39,453.76
505.35,454.90
504.31,456.06
503.26,457.24
502.21,458.45
501.15,459.67
500.10,460.92
499.04,462.18
497.99,463.47
496.94,464.77
495.88,466.08
494.83,467.42
493.79,468.77
492.75,470.13
491.72,471.50
490.69,472.89
489.67,474.29
488.66,475.70
487.66,477.11
486.67,478.54
485.69,479.98
484.72,481.42
483.77,482.87
482.83,484.33
481.91,485.78
481.00,487.25
480.11,488.71
479.24,490.18
478.39,491.65
477.55,493.12
476.74,494.59
475.95,496.06
475.18,497.53
474.43,498.99
473.70,500.46
472.99,501.91
472.30,503.37
471.63,504.82
470.98,506.27
470.34,507.71
469.72,509.14
469.11,510.57
468.52,511.99
467.95,513.41
467.39,514.81
466.84,516.21
466.31,517.60
465.79,518.98
465.28,520.36
464.78,521.72
464.29,523.07
463.82,524.41
463.35,525.73
462.89,527.05
462.44,528.35
462.00,529.64
461.56,530.91
461.13,532.17
460.71,533.42
460.30,534.65
459.88,535.87
459.48,537.07
459.07,538.25
458.67,539.42
458.28,540.59
457.88,541.74
457.49,542.89
457.10,544.03
456.72,545.18
456.33,546.32
455.94,547.46
455.56,548.61
455.17,549.76
454.78,550.92
454.40,552.09
454.01,553.28
453.62,554.48
453.23,555.69
452.83,556.92
452.43,558.17
452.03,559.45
451.63,560.74
451.22,562.07
450.80,563.42
450.38,564.80
449.96,566.22
449.53,567.67
449.09,569.15
448.65,570.67
448.20,572.24
447.74,573.84
447.28,575.49
446.81,577.18
446.33,578.91
445.85,580.66
445.37,582.44
444.88,584.25
444.40,586.07
443.92,587.91
443.44,589.75
442.96,591.60
442.49,593.45
442.03,595.30
441.58,597.13
441.13,598.96
440.70,600.76
440.28,602.55
439.87,604.31
439.48,606.04
439.11,607.73
438.75,609.39
438.41,611.00
438.10,612.56
437.80,614.07
437.53,615.52
437.28,616.91
437.06,618.24
436.87,619.50
436.70,620.68
436.57,621.78
436.46,622.80
436.39,623.73
436.35,624.58
436.35,625.35
436.37,626.03
436.42,626.65
436.50,627.19
436.60,627.66
436.74,628.06
436.89,628.41
437.08,628.69
437.28,628.91
437.51,629.09
437.76,629.21
438.03,629.28
438.32,629.31
438.63,629.30
438.95,629.25
439.29,629.17
439.65,629.05
440.02,628.90
440.41,628.73
440.81,628.54
441.22,628.32
441.65,628.09
442.08,627.85
442.52,627.60
442.97,627.34
443.43,627.07
443.90,626.81
444.36,626.54
444.84,626.28
445.32,626.03
445.80,625.77
446.29,625.52
446.78,625.26
447.28,625.00
447.77,624.73
448.28,624.45
448.79,624.16
449.30,623.86
449.81,623.55
450.33,623.22
450.85,622.87
451.37,622.51
451.90,622.12
452.43,621.70
452.97,621.27
453.50,620.80
454.04,620.30
454.58,619.78
455.13,619.22
455.68,618.62
456.23,617.99
456.78,617.31
457.33,616.60
457.89,615.84
458.45,615.04
459.01,614.19
459.58,613.29
460.14,612.34
460.71,611.34
461.28,610.29
461.85,609.19
462.42,608.04
462.99,606.86
463.57,605.63
464.14,604.36
464.72,603.06
465.30,601.72
465.89,600.35
466.47,598.96
467.06,597.54
467.65,596.09
468.24,594.62
468.83,593.14
469.42,591.63
470.02,590.12
470.61,588.59
471.21,587.05
471.81,585.50
472.41,583.95
473.02,582.40
473.62,580.85
474.23,579.30
474.84,577.76
475.45,576.23
476.06,574.70
476.67,573.19
477.29,571.69
477.91,570.21
478.53,568.75
479.15,567.31
479.77,565.88
480.39,564.48
481.02,563.10
481.64,561.73
482.27,560.38
482.90,559.05
483.52,557.74
484.15,556.45
484.78,555.17
485.41,553.91
486.04,552.67
486.66,551.44
487.29,550.23
487.92,549.04
488.55,547.86
489.17,546.70
489.79,545.56
490.42,544.43
491.04,543.31
491.66,542.21
492.28,541.13
492.90,540.06
493.51,539.00
494.12,537.96
494.73,536.93
495.34,535.92
495.95,534.92
496.55,533.93
497.15,532.95
497.75,531.99
498.34,531.04
498.93,530.10
499.52,529.17
500.10,528.25
500.68,527.34
501.26,526.44
501.83,525.55
502.40,524.67
502.96,523.79
503.52,522.92
504.07,522.06
504.62,521.21
505.17,520.36
505.71,519.51
506.24,518.67
506.77,517.84
507.30,517.00
507.81,516.17
508.33,515.35
508.83,514.52
509.33,513.70
509.83,512.88
510.31,512.06
510.80,511.23
511.27,510.41
511.74,509.59
512.20,508.76
512.65,507.93
513.10,507.10
513.54,506.27
513.97,505.44
514.40,504.60
514.82,503.77
515.23,502.94
515.63,502.11
516.03,501.28
516.43,500.45
516.81,499.63
517.19,498.82
517.56,498.01
517.93,497.20
518.29,496.40
518.65,495.61
519.00,494.83
519.34,494.06
519.68,493.29
520.01,492.54
520.34,491.80
520.66,491.07
520.98,490.35
521.29,489.65
521.60,488.96
521.90,488.29
522.20,487.63
522.49,486.99
522.77,486.36
523.06,485.75
523.33,485.17
523.61,484.60
523.88,484.05
524.14,483.51
524.40,483.00
524.66,482.51
524.92,482.03
525.17,481.57
525.42,481.13
525.67,480.71
525.91,480.30
526.15,479.91
526.39,479.53
526.63,479.18
526.87,478.83
527.11,478.51
527.35,478.19
527.58,477.90
527.82,477.61
528.06,477.34
528.29,477.09
528.53,476.85
528.77,476.62
529.01,476.41
529.25,476.21
529.49,476.02
529.74,475.84
529.98,475.68
530.23,475.53
530.48,475.39
530.74,475.26
530.99,475.14
531.25,475.03
531.51,474.94
531.78,474.85
532.04,474.77
532.30,474.70
532.57,474.64
532.83,474.58
533.09,474.53
533.34,474.49
533.60,474.46
533.85,474.43
534.09,474.41
534.33,474.39
534.57,474.38
534.80,474.37
535.02,474.37
535.23,474.36
535.44,474.36
535.64,474.37
535.83,474.37
536.00,474.38
536.17,474.39
536.33,474.39
536.47,474.40
536.61,474.41
536.72,474.41
536.83,474.42
536.92,474.42
537.00,474.42
537.06,474.41
537.10,474.41
537.14,474.40
537.15,474.39
537.16,474.38
537.15,474.37
537.13,474.36
537.10,474.36
537.05,474.35
537.00,474.34
536.94,474.34
536.87,474.33
536.79,474.33
536.70,474.34
536.60,474.35
536.50,474.36
536.39,474.38
536.28,474.40
536.16,474.43
536.04,474.46
535.91,474.51
535.78,474.56
535.65,474.61
535.52,474.68
535.38,474.75
535.24,474.84
535.11,474.93
534.97,475.03
534.84,475.15
534.70,475.27
534.57,475.41
534.44,475.56
534.31,475.72
534.18,475.88
534.06,476.06
533.93,476.25
533.81,476.44
533.68,476.64
533.55,476.85
533.42,477.06
533.30,477.28
533.16,477.50
533.03,477.73
532.90,477.96
532.76,478.19
532.62,478.43
532.47,478.66
532.33,478.90
532.17,479.14
532.02,479.37
531.86,479.61
531.69,479.84
531.52,480.07
531.34,480.30
531.15,480.52
530.96,480.74
530.77,480.95
530.56,481.16
530.35,481.36
530.13,481.55
529.90,481.74
529.66,481.92
529.42,482.10
529.16,482.27
528.90,482.45
528.62,482.63
528.34,482.81
528.04,482.99
527.73,483.19
527.41,483.39
527.08,483.60
526.74,483.83
526.38,484.07
526.01,484.33
525.63,484.61
525.23,484.91
524.82,485.24
524.39,485.58
523.95,485.96
523.49,486.36
523.02,486.80
522.53,487.26
522.03,487.76
521.50,488.30
520.96,488.88
520.41,489.49
519.83,490.15
519.24,490.85
518.63,491.60
517.99,492.39
517.34,493.24
516.67,494.13
515.98,495.07
515.28,496.04
514.56,497.07
513.83,498.12
513.08,499.22
512.32,500.35
511.54,501.51
510.76,502.69
509.97,503.91
509.16,505.15
508.35,506.41
507.53,507.69
506.71,508.99
505.88,510.31
505.05,511.64
504.21,512.98
503.37,514.32
502.53,515.68
501.69,517.03
500.85,518.39
500.01,519.75
499.17,521.11
498.34,522.46
497.51,523.80
496.69,525.13
495.88,526.45
495.07,527.76
494.27,529.05
493.47,530.32
492.69,531.57
491.92,532.81
491.15,534.03
490.39,535.24
489.63,536.43
488.88,537.62
488.14,538.80
487.40,539.97
486.66,541.14
485.92,542.30
485.19,543.45
484.46,544.61
483.73,545.77
483.00,546.93
482.27,548.09
481.54,549.25
480.80,550.43
480.07,551.60
479.33,552.79
478.58,553.99
477.84,555.20
477.08,556.43
476.32,557.66
475.56,558.92
474.79,560.19
474.01,561.48
473.22,562.80
472.42,564.13
471.62,565.49
470.80,566.87
469.97,568.28
469.14,569.71
468.30,571.16
467.45,572.62
466.59,574.11
465.73,575.60
464.87,577.11
464.00,578.64
463.13,580.17
462.25,581.71
461.38,583.25
460.50,584.80
459.63,586.35
458.75,587.90
457.88,589.45
457.01,591.00
456.15,592.55
455.29,594.08
454.43,595.61
453.58,597.13
452.74,598.64
451.91,600.13
451.08,601.61
450.27,603.08
449.46,604.52
448.67,605.94
447.89,607.35
447.12,608.73
446.36,610.08
445.62,611.40
444.89,612.70
444.18,613.97
443.48,615.21
442.80,616.43
442.13,617.61
441.47,618.76
440.83,619.88
440.20,620.97
439.59,622.03
438.99,623.06
438.40,624.05
437.83,625.01
437.27,625.94
436.72,626.83
436.19,627.68
435.67,628.51
435.17,629.29
434.67,630.04
434.19,630.76
433.73,631.43
433.28,632.07
432.84,632.67
432.41,633.24
432.00,633.76
431.60,634.24
431.21,634.68
430.84,635.09
430.48,635.45
430.13,635.77
429.79,636.04
429.47,636.28
429.16,636.48
428.86,636.63
428.58,636.75
428.31,636.83
428.06,636.87
427.82,636.87
427.60,636.84
427.40,636.78
427.21,636.68
427.05,636.54
426.89,636.38
426.76,636.18
426.65,635.95
426.55,635.69
426.48,635.41
426.42,635.09
426.38,634.75
426.37,634.38
426.38,633.98
426.40,633.56
426.45,633.11
426.53,632.65
426.62,632.15
426.74,631.64
426.89,631.11
427.05,630.55
427.25,629.98
427.46,629.38
427.71,628.77
427.97,628.14
428.27,627.49
428.58,626.82
428.92,626.13
429.28,625.41
429.66,624.67
430.07,623.91
430.49,623.12
430.94,622.30
431.40,621.45
431.88,620.57
432.38,619.67
432.90,618.73
433.43,617.76
433.98,616.75
434.55,615.71
435.12,614.64
435.72,613.53
436.32,612.38
436.94,611.19
437.58,609.96
438.22,608.69
438.87,607.38
439.54,606.03
440.21,604.63
440.89,603.19
441.58,601.70
442.28,600.16
442.98,598.58
443.70,596.95
444.41,595.27
445.14,593.55
445.87,591.78
446.61,589.99
447.35,588.15
448.10,586.29
448.86,584.40
449.63,582.48
450.40,580.54
451.18,578.58
451.97,576.61
452.77,574.62
453.57,572.63
454.38,570.63
455.20,568.62
456.03,566.62
456.87,564.61
457.71,562.61
458.56,560.63
459.43,558.65
460.30,556.69
461.18,554.74
462.07,552.82
462.96,550.92
463.87,549.05
464.79,547.21
465.72,545.40
466.65,543.63
467.60,541.89
468.55,540.20
469.52,538.55
470.49,536.94
471.48,535.37
472.47,533.84
473.47,532.34
474.49,530.88
475.51,529.45
476.54,528.06
477.57,526.70
478.62,525.37
479.68,524.07
480.74,522.80
481.81,521.56
482.89,520.34
483.98,519.15
485.07,517.98
486.17,516.84
487.28,515.72
488.40,514.62
489.53,513.54
490.66,512.48
491.79,511.44
492.94,510.41
494.09,509.40
495.25,508.41
496.41,507.43
497.58,506.46
498.76,505.50
499.94,504.55
501.12,503.61
502.32,502.68
503.51,501.76
504.70,500.85
505.89,499.95
507.08,499.07
508.26,498.20
509.43,497.35
510.59,496.51
511.74,495.69
512.88,494.89
514.00,494.11
515.11,493.35
516.19,492.60
517.26,491.88
518.30,491.18
519.31,490.51
520.30,489.86
521.26,489.23
522.19,488.63
523.08,488.06
523.94,487.52
524.77,487.00
525.55,486.52
526.30,486.06
527.00,485.64
527.65,485.24
528.27,484.89
528.83,484.56
529.34,484.28
529.80,484.02
530.21,483.81
530.57,483.62
530.89,483.48
531.16,483.36
531.39,483.28
531.58,483.24
531.74,483.22
531.86,483.24
531.95,483.29
532.00,483.37
532.03,483.48
532.04,483.62
532.02,483.79
531.97,483.99
531.91,484.21
531.83,484.47
531.73,484.75
531.63,485.06
531.51,485.39
531.38,485.75
531.25,486.14
531.11,486.55
530.97,486.98
530.83,487.44
530.69,487.92
530.55,488.42
530.43,488.95
530.31,489.49
530.20,490.06
530.10,490.65
530.02,491.26
529.95,491.89
529.89,492.54
529.84,493.21
529.80,493.90
529.77,494.61
529.74,495.34
529.72,496.09
529.71,496.86
529.71,497.65
529.71,498.46
529.72,499.29
529.73,500.14
529.74,501.01
529.75,501.90
529.77,502.81
529.78,503.73
529.80,504.68
529.82,505.65
529.83,506.64
529.84,507.64
529.85,508.67
529.86,509.71
529.86,510.77
529.86,511.86
529.85,512.96
529.83,514.08
529.81,515.22
529.78,516.38
529.74,517.55
529.69,518.75
529.63,519.96
529.57,521.19
529.49,522.42
529.41,523.67
529.32,524.93
529.22,526.20
529.11,527.48
528.99,528.76
528.86,530.05
528.72,531.34
528.57,532.63
528.42,533.92
528.25,535.21
528.08,536.50
527.89,537.78
527.70,539.06
527.50,540.33
527.28,541.60
527.06,542.85
526.83,544.09
526.59,545.32
526.33,546.53
526.07,547.73
525.80,548.92
525.52,550.08
525.23,551.22
524.93,552.35
524.62,553.45
524.29,554.52
523.96,555.58
523.62,556.60
523.27,557.61
522.91,558.59
522.54,559.54
522.16,560.48
521.77,561.38
521.37,562.27
520.96,563.13
520.55,563.97
520.12,564.78
519.69,565.57
519.25,566.34
518.80,567.08
518.34,567.80
517.87,568.50
517.39,569.17
516.91,569.82
516.42,570.44
515.92,571.05
515.41,571.63
514.90,572.18
514.38,572.72
513.85,573.23
513.31,573.72
512.77,574.18
512.22,574.62
511.67,575.04
511.10,575.44
510.53,575.81
509.96,576.16
509.38,576.49
508.79,576.80
508.21,577.09
507.62,577.36
507.02,577.60
506.43,577.83
505.84,578.03
505.25,578.22
504.66,578.38
504.07,578.53
503.48,578.66
502.90,578.77
502.32,578.87
501.75,578.95
501.18,579.01
500.63,579.05
500.08,579.08
499.53,579.09
499.00,579.08
498.48,579.07
497.97,579.03
497.47,578.98
496.98,578.92
496.51,578.85
496.05,578.76
495.60,578.66
495.17,578.54
494.76,578.42
494.37,578.28
493.99,578.13
493.63,577.96
493.28,577.79
492.95,577.59
492.63,577.38
492.32,577.16
492.03,576.92
491.75,576.66
